Entity Display Name,Entity Logical Name,Logical Name,Schema Name,Display Name,Attribute Type,Description,Custom Attribute,Type,Required Level,Additional data,,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_validtodate,msdyn_validtodate,Valid to date,DateTime,The date up to which the supplier-provided item has the given sustainable content. This date can be in the future.,True,Simple,None,Format: DateAndTime,,
Material,msdyn_material,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Material,msdyn_material,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Material,msdyn_material,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this material.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Material,msdyn_material,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Material,msdyn_material,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh which ingested this material.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Material,msdyn_material,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Material,msdyn_material,msdyn_description,msdyn_description,Description,Text,Optional description that provides additional detail about the entity or attribute.,True,Simple,None,"Format: Text
Max length: 250",,
Material,msdyn_material,msdyn_materialid,msdyn_materialId,Material,Uniqueidentifier,Unique identifier for entity instances,False,Simple,SystemRequired,,,
Material,msdyn_material,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 200",,
Material,msdyn_material,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation ID,Text,An optional identifier to correlate record with data origin.,True,Simple,None,"Format: Text
Max length: 100",,
Meter,msdyn_meter,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Meter,msdyn_meter,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Meter,msdyn_meter,msdyn_class,msdyn_class,Class,Text,Name of a meter class for any classification groupings.,True,Simple,None,"Format: Text
Max length: 100",,
Meter,msdyn_meter,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this meter record.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Meter,msdyn_meter,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Meter,msdyn_meter,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh that ingested this meter record.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Meter,msdyn_meter,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Meter,msdyn_meter,msdyn_facility,msdyn_facility,Facility,Lookup,Reference to the Facility entity in Sustainability Manager.,True,Simple,ApplicationRequired,"Targets:
msdyn_facility",,
Meter,msdyn_meter,msdyn_facilityname,msdyn_FacilityName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 255",,
Meter,msdyn_meter,msdyn_meterid,msdyn_meterId,Meter,Uniqueidentifier,Unique identifier for entity instances,False,Simple,SystemRequired,,,
Meter,msdyn_meter,msdyn_metermultiplier,msdyn_metermultiplier,Meter Multiplier,Decimal,Some meters that read only a fraction of each kilowatt-hour (kWh) might be configured with a multiplier parameter that should be applied to the raw reported measurements.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 2",,
Meter,msdyn_meter,msdyn_model,msdyn_model,Model,Text,Model name of the meter for any classification groupings.,True,Simple,None,"Format: Text
Max length: 100",,
Meter,msdyn_meter,msdyn_name,msdyn_name,Name,Text,The unique identifier of a meter.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Meter,msdyn_meter,msdyn_organizationalunit,msdyn_organizationalunit,Organizational Unit,Lookup,Reference to the Organizational Unit entity in Sustainability Manager.,True,Simple,None,"Targets:
msdyn_sustainabilityorganizationalunit",,
Meter,msdyn_meter,msdyn_organizationalunitname,msdyn_OrganizationalUnitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 255",,
Meter,msdyn_meter,msdyn_origincorrelationid,msdyn_originCorrelationiD,Origin Correlation ID,Text,Reference to the Origin Correlation ID in Sustainability Manager. This ID correlates data to origin data during upsert operations.,True,Simple,None,"Format: Text
Max length: 100",,
Meter,msdyn_meter,msdyn_serialnumber,msdyn_serialnumber,Serial Number,Text,The serial number of the meter.,True,Simple,None,"Format: Text
Max length: 100",,
Meter,msdyn_meter,msdyn_type,msdyn_type,Type,Choice,Type of the meter.,True,Simple,None,"Options:
154120000: Electricity
154120001: Gas
154120002: Water
154120003: Other
Default: 154120003",,
Meter,msdyn_meter,msdyn_typename,msdyn_typeName,N/A,Virtual,N/A,True,Simple,None,,,
Mobile combustion,msdyn_mobilecombustion,msdyn_accountid,msdyn_accountid,Account,Lookup,"Comprehensive information about a supplier, customer, third-party manufacturer, or investee.",True,Simple,None,"Targets:
account",,
Mobile combustion,msdyn_mobilecombustion,msdyn_accountidname,msdyn_accountidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 160",,
Mobile combustion,msdyn_mobilecombustion,msdyn_accountidyominame,msdyn_accountidYomiName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 160",,
Mobile combustion,msdyn_mobilecombustion,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Mobile combustion,msdyn_mobilecombustion,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Mobile combustion,msdyn_mobilecombustion,msdyn_category,msdyn_category,Category,Choice,Indicator of classification of category.,True,Simple,None,"Options:
700610000: Scope 3 category 8
700610001: Scope 3 category 13
700610002: Scope 3 category 10
700610003: Scope 3 category 11
700610004: Scope 3 category 14
Default: N/A",,
Mobile combustion,msdyn_mobilecombustion,msdyn_categoryname,msdyn_categoryName,N/A,Virtual,N/A,True,Simple,None,,,
Mobile combustion,msdyn_mobilecombustion,msdyn_consumptionenddate,msdyn_consumptionenddate,Consumption end date,DateTime,End date of activity consumption.,True,Simple,ApplicationRequired,Format: DateOnly,,
Mobile combustion,msdyn_mobilecombustion,msdyn_consumptionstartdate,msdyn_consumptionstartdate,Consumption start date,DateTime,Start date of activity consumption.,True,Simple,None,Format: DateOnly,,
Mobile combustion,msdyn_mobilecombustion,msdyn_cost,msdyn_cost,Cost,Decimal,Cost associated with activity data.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 2",,
Mobile combustion,msdyn_mobilecombustion,msdyn_costunit,msdyn_costunit,Cost unit,Lookup,Unit associated with the cost quantity.,True,Simple,None,"Targets:
msdyn_unit",,
Mobile combustion,msdyn_mobilecombustion,msdyn_costunitname,msdyn_costunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Mobile combustion,msdyn_mobilecombustion,msdyn_countryregioncode,msdyn_countryregioncode,Country/region,Lookup,Lookup field for Country/region.,True,Simple,None,"Targets:
msdyn_countryregion",,
Mobile combustion,msdyn_mobilecombustion,msdyn_countryregioncodename,msdyn_countryregioncodeName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 200",,
Mobile combustion,msdyn_mobilecombustion,msdyn_customdimension,msdyn_customdimension,Custom Dimension,Multiline Text,Field where Custom Dimension values are stored in JSON format.,True,Simple,None,"Format: Text
Max length: 1048576",,
Mobile combustion,msdyn_mobilecombustion,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,Unique identifier for Connection associated with Mobile Combustion.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Mobile combustion,msdyn_mobilecombustion,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Mobile combustion,msdyn_mobilecombustion,msdyn_dataconnectionrefresh,msdyn_dataconnectionRefresh,Connection Refresh,Lookup,Id of the specific connection refresh that ingested this record,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Mobile combustion,msdyn_mobilecombustion,msdyn_dataconnectionrefreshname,msdyn_dataconnectionRefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Mobile combustion,msdyn_mobilecombustion,msdyn_datadefinition,msdyn_datadefinition,Sustainability data definition,Lookup,Lookup to corresponding data definition of Mobile combustion activity.,True,Simple,ApplicationRequired,"Targets:
msdyn_sustainabilitydatadefinition",,
Mobile combustion,msdyn_mobilecombustion,msdyn_datadefinitionname,msdyn_datadefinitionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Mobile combustion,msdyn_mobilecombustion,msdyn_dataqualitytype,msdyn_dataqualitytype,Data Quality Type,Choice,"Description of the data quality which identifies if the data is actual, estimated, or other descriptors of the data.",True,Simple,None,"Options:
700610000: Actual
700610001: Estimated
700610002: Metered
700610003: Other
Default: 700610003",,
Mobile combustion,msdyn_mobilecombustion,msdyn_dataqualitytypename,msdyn_dataqualitytypeName,N/A,Virtual,N/A,True,Simple,None,,,
Mobile combustion,msdyn_mobilecombustion,msdyn_description,msdyn_description,Description,Text,Optional description that provides additional detail about the entity or attribute.,True,Simple,None,"Format: Text
Max length: 250",,
Mobile combustion,msdyn_mobilecombustion,msdyn_distance,msdyn_distance,Distance,Decimal,Quantity associated with the distance activity which contributes to mobile combustion or supply chain travel.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 10",,
Mobile combustion,msdyn_mobilecombustion,msdyn_distanceunit,msdyn_distanceunit,Distance Unit,Lookup,Unique identifier for the unit associated with distance.,True,Simple,None,"Targets:
msdyn_unit",,
Mobile combustion,msdyn_mobilecombustion,msdyn_distanceunitname,msdyn_distanceunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Mobile combustion,msdyn_mobilecombustion,msdyn_evidence,msdyn_evidence,Evidence,Text,"Optional field where evidence can be linked to the entity or attribute, if required.",True,Simple,None,"Format: Text
Max length: 255",,
Mobile combustion,msdyn_mobilecombustion,msdyn_facilityid,msdyn_facilityId,Facility,Lookup,Unique identifier for Facility associated with Mobile combustion.,True,Simple,None,"Targets:
msdyn_facility",,
Mobile combustion,msdyn_mobilecombustion,msdyn_facilityidname,msdyn_facilityIdName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 255",,
Mobile combustion,msdyn_mobilecombustion,msdyn_facilityusagedetailid,msdyn_facilityusagedetailid,Facility usage detail,Lookup,The facility usage detail associated to this mobile combustion,True,Simple,None,"Targets:
msdyn_facilityannualdetail",,
Mobile combustion,msdyn_mobilecombustion,msdyn_facilityusagedetailidname,msdyn_facilityusagedetailidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Mobile combustion,msdyn_mobilecombustion,msdyn_fuelquantity,msdyn_fuelquantity,Fuel Quantity,Decimal,Unique identifier for fuel consumption data that is associated with combustion or supply chain fuel usage.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 10",,
Mobile combustion,msdyn_mobilecombustion,msdyn_fuelquantityunit,msdyn_fuelquantityunit,Fuel Quantity Unit,Lookup,Unique identifier for the unit associated with the fuel data.,True,Simple,None,"Targets:
msdyn_unit",,
Mobile combustion,msdyn_mobilecombustion,msdyn_fuelquantityunitname,msdyn_fuelquantityunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Mobile combustion,msdyn_mobilecombustion,msdyn_fueltypeid,msdyn_fueltypeid,Fuel Type,Lookup,Unique identifier for the fuel type associated with combustion or supply chain fuel usage.,True,Simple,None,"Targets:
msdyn_fueltype",,
Mobile combustion,msdyn_mobilecombustion,msdyn_fueltypeidname,msdyn_fueltypeidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Mobile combustion,msdyn_mobilecombustion,msdyn_goodsquantity,msdyn_goodsquantity,Goods quantity,Decimal,The amount of goods associated with this record.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 10",,
Mobile combustion,msdyn_mobilecombustion,msdyn_goodsunit,msdyn_goodsunit,Goods quantity unit,Lookup,The unit of measurement for the goods quantity in record.,True,Simple,None,"Targets:
msdyn_unit",,
Mobile combustion,msdyn_mobilecombustion,msdyn_goodsunitname,msdyn_goodsunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Mobile combustion,msdyn_mobilecombustion,msdyn_industrialprocesstypeid,msdyn_industrialprocesstypeid,Industrial Process Type,Lookup,Unique identifier for the industrial process type that is associated with mobile combustion.,True,Simple,None,"Targets:
msdyn_industrialprocesstype",,
